-3.30155, -3.83953, 1.39848, 0.331056, 0.129694, 0.0822612, 0.00323626, -0.00878045, 7.96685e-05, -0.0149249, 0.0314256, -0.000258768
-3.27011, -3.82716, 1.40627, 0.298422, 0.117775, 0.0735703, 0.00290051, -0.00799557, 7.26203e-05, -0.0119321, 0.0313606, -0.000238232
-3.24177, -3.81593, 1.41325, 0.268795, 0.107023, 0.0659957, 0.00262667, -0.00722117, 6.69979e-05, -0.00997148, 0.030588, -0.000219745
-3.21625, -3.80573, 1.41952, 0.242114, 0.0972452, 0.0593607, 0.00239263, -0.00647322, 6.22583e-05, -0.00874924, 0.0292448, -0.000202935
-3.19325, -3.79646, 1.42516, 0.218257, 0.0883225, 0.0535259, 0.00218294, -0.00576406, 5.80564e-05, -0.00802231, 0.0274862, -0.000187428
-3.17251, -3.78804, 1.43026, 0.197063, 0.0801822, 0.0483793, 0.0019878, -0.00510238, 5.41889e-05, -0.00758658, 0.0254464, -0.000173179
-3.15376, -3.78039, 1.43487, 0.178339, 0.072781, 0.0438305, 0.00180182, -0.00449373, 5.05486e-05, -0.00728878, 0.0232451, -0.000159954
-3.13677, -3.77346, 1.43905, 0.161875, 0.0660889, 0.0398047, 0.00162302, -0.00394121, 4.70908e-05, -0.0070137, 0.0209559, -0.000147568
-3.12132, -3.76715, 1.44285, 0.147452, 0.060079, 0.0362386, 0.00145178, -0.00344645, 4.38007e-05, -0.00668333, 0.0186249, -0.000136299
-3.10722, -3.76142, 1.44632, 0.134843, 0.0547188, 0.0330782, 0.00129018, -0.00301044, 4.06773e-05, -0.00624325, 0.0162558, -0.000125868
-3.09429, -3.75619, 1.44948, 0.123819, 0.0499655, 0.0302758, 0.00114132, -0.00263431, 3.77301e-05, -0.00566443, 0.013835, -0.000115949
-3.08241, -3.75141, 1.45239, 0.114144, 0.0457626, 0.027787, 0.00100889, -0.00231981, 3.49647e-05, -0.00492873, 0.0113244, -0.000106962
-3.07143, -3.74702, 1.45505, 0.105573, 0.0420386, 0.0255694, 0.000896828, -0.00206961, 3.23804e-05, -0.00403614, 0.00869222, -9.86268e-05
-3.06126, -3.74299, 1.45751, 0.0978489, 0.0387067, 0.0235799, 0.000808904, -0.00188696, 2.99772e-05, -0.00299754, 0.00591946, -9.07572e-05
-3.05184, -3.73927, 1.45978, 0.0907006, 0.0356659, 0.0217729, 0.000748367, -0.00177527, 2.77517e-05, -0.00184559, 0.00301608, -8.34928e-05
-3.04311, -3.73585, 1.46187, 0.0838455, 0.0328042, 0.0200981, 0.000717595, -0.00173705, 2.56976e-05, -0.000616559, 4.10392e-05, -7.66942e-05
-3.03507, -3.73271, 1.4638, 0.0769947, 0.0300026, 0.0184983, 0.000717597, -0.00177257, 2.38071e-05, 0.000616084, -0.00288231, -7.05009e-05
-3.02772, -3.72985, 1.46557, 0.0698655, 0.027142, 0.0169095, 0.000747341, -0.00187814, 2.20704e-05, 0.00176254, -0.00556349, -6.47733e-05
-3.02112, -3.72728, 1.46718, 0.0622002, 0.0241122, 0.0152597, 0.000803232, -0.00204436, 2.04803e-05, 0.00270764, -0.00773492, -5.93716e-05
-3.01531, -3.72504, 1.46862, 0.0537921, 0.0208231, 0.0134713, 0.000878568, -0.00225448, 1.9029e-05, 0.00331803, -0.00907461, -5.4389e-05
-3.01039, -3.72313, 1.46986, 0.0445168, 0.0172176, 0.0114655, 0.000963166, -0.00248321, 1.77106e-05, 0.00344861, -0.00922429, -4.9453e-05
-3.00644, -3.7216, 1.4709, 0.0343664, 0.0132855, 0.00916944, 0.00104341, -0.00269648, 1.65231e-05, 0.00296967, -0.00783745, -4.45636e-05
-3.00354, -3.72048, 1.47168, 0.023482, 0.00907583, 0.00652902, 0.00110276, -0.00285273, 1.5481e-05, 0.00177781, -0.00466286, -3.83237e-05
-3.00175, -3.71979, 1.47218, 0.0121747, 0.0047053, 0.00352803, 0.00112346, -0.0029072, 1.466e-05, -0.000122413, 0.000304922, -2.71944e-05
-3.0011, -3.71954, 1.47237, 0.000815189, 0.0003153, 0.000218573, 0.00112182, -0.0029031, 1.43133e-05, -9.03454e-06, 2.28366e-05, -5.11996e-07
---
-14, -12, -8, 3.61256e-29, -3.25131e-28, 3.61256e-29, 0, 0, 0, 0, 0, 0
-13.9995, -11.9995, -7.99271, 0.0218718, 0.0214749, 0.145144, -0.0143007, 0.0145696, 0.000126778, -1.144, 1.16523, 0.0101384
-13.9915, -11.9917, -7.96607, 0.155468, 0.1531, 0.383787, -0.0373988, 0.0378944, 0.000431553, -0.7015, 0.697723, 0.0134019
-13.9651, -11.9656, -7.91464, 0.38326, 0.379546, 0.640791, -0.0506497, 0.0508358, 0.000822863, -0.355792, 0.3322, 0.0145184
-13.9135, -11.9143, -7.83887, 0.652582, 0.650694, 0.872763, -0.0566347, 0.0561212, 0.00127307, -0.122922, 0.0856893, 0.0150302
-13.8345, -11.8351, -7.74134, 0.929274, 0.933832, 1.07744, -0.0579183, 0.0564757, 0.00176716, 0.0170272, -0.0612132, 0.0154527
-13.7281, -11.7278, -7.62421, 1.19602, 1.21216, 1.26591, -0.0565184, 0.0540901, 0.0022879, 0.0894502, -0.133044, 0.0159644
-13.5959, -11.5932, -7.48849, 1.44592, 1.47849, 1.4495, -0.0538447, 0.0505726, 0.00281346, 0.117885, -0.151916, 0.0166188
-13.4395, -11.4326, -7.33429, 1.678, 1.73054, 1.63548, -0.0507593, 0.0470236, 0.00331856, 0.122318, -0.135925, 0.0174166
-13.2608, -11.2475, -7.16123, 1.8946, 1.96814, 1.82676, -0.0476661, 0.0441362, 0.00377661, 0.119089, -0.0993124, 0.0183337
-13.061, -11.0394, -6.96878, 2.09999, 2.19146, 2.02297, -0.0446015, 0.0422878, 0.00416145, 0.120956, -0.0530474, 0.0193358
-12.841, -10.8097, -6.75658, 2.29928, 2.39979, 2.2215, -0.0413265, 0.0416153, 0.00444844, 0.136988, -0.00548394, 0.0203853
-12.6012, -10.5601, -6.52462, 2.49753, 2.59053, 2.41806, -0.0374227, 0.042072, 0.00461517, 0.172279, 0.0369112, 0.0214452
-12.3414, -10.2924, -6.27342, 2.69881, 2.75878, 2.60645, -0.0323985, 0.0434644, 0.00464257, 0.227461, 0.0688242, 0.0224844
-12.0613, -10.0093, -6.00421, 2.90533, 2.89747, 2.77799, -0.0258086, 0.0454732, 0.00451772, 0.298073, 0.0855603, 0.0234783
-11.7603, -9.71423, -5.71928, 3.11661, 2.99845, 2.92075, -0.0173893, 0.0476645, 0.0042391, 0.373995, 0.0828457, 0.024408
-11.4381, -9.41121, -5.42229, 3.32886, 3.05453, 3.01917, -0.00719796, 0.0495052, 0.00382358, 0.439611, 0.0572871, 0.0252558
-11.0949, -9.10497, -5.11862, 3.53483, 3.06231, 3.05418, 0.00429609, 0.0504008, 0.00331006, 0.477587, 0.00762274, 0.0260019
-10.7317, -8.80028, -4.81466, 3.72886, 3.02378, 3.02485, 0.0163023, 0.0497692, 0.0027466, 0.479699, -0.0637317, 0.0266345
-10.3499, -8.50154, -4.51635, 3.90631, 2.94387, 2.94094, 0.0279424, 0.0471267, 0.0021665, 0.447472, -0.151464, 0.0271593
-9.95129, -8.21261, -4.22852, 4.06264, 2.82864, 2.81545, 0.0384387, 0.0421509, 0.00157453, 0.387832, -0.248261, 0.0275988
-9.53831, -7.93671, -3.9547, 4.19292, 2.68446, 2.66076, 0.0472088, 0.034729, 0.000949651, 0.309766, -0.345071, 0.0279768
-9.11381, -7.67639, -3.6974, 4.29162, 2.51827, 2.48504, 0.0538859, 0.0250014, 0.000261242, 0.221606, -0.431064, 0.0282961
-8.68123, -7.4335, -3.45845, 4.35378, 2.33718, 2.29404, 0.0582912, 0.0134027, -0.000507736, 0.129904, -0.493771, 0.0285247
-8.2444, -7.2092, -3.23903, 4.37602, 2.14769, 2.09421, 0.0603919, 0.00068115, -0.00134106, 0.0394965, -0.520592, 0.028599
-7.80741, -7.00407, -3.03957, 4.35691, 1.955, 1.89483, 0.0602653, -0.0121815, -0.00218816, -0.0460376, -0.505332, 0.0284585
-7.37439, -6.8182, -2.85955, 4.29683, 1.76374, 1.70538, 0.0580775, -0.0242102, -0.00299041, -0.123491, -0.454627, 0.0280851
-6.94937, -6.65118, -2.69765, 4.19793, 1.5789, 1.53255, 0.054082, -0.0346719, -0.00370919, -0.189339, -0.381187, 0.0275002
-6.53603, -6.50211, -2.55197, 4.06408, 1.40562, 1.38091, 0.0486249, -0.043149, -0.00433046, -0.239805, -0.297406, 0.0267365
-6.13762, -6.36959, -2.42026, 3.90042, 1.24862, 1.25331, 0.0421365, -0.0495123, -0.00485512, -0.271927, -0.213761, 0.0258214
-5.75683, -6.25179, -2.3, 3.71267, 1.11164, 1.15197, 0.035103, -0.0538685, -0.00528813, -0.284047, -0.138328, 0.0247726
-5.3958, -6.14658, -2.18848, 3.50645, 0.996998, 1.07849, 0.0280299, -0.0564953, -0.00563067, -0.276033, -0.076432, 0.0236008
-5.05609, -6.05167, -2.08293, 3.28701, 0.905443, 1.03283, 0.0214004, -0.0577698, -0.00587698, -0.249568, -0.0305391, 0.0223156
-4.73876, -5.96478, -1.98073, 3.05935, 0.836099, 1.01144, 0.0156221, -0.0580949, -0.00601674, -0.208783, -0.000242751, 0.020935
-4.44437, -5.8838, -1.87995, 2.8287, 0.786571, 1.00442, 0.0109634, -0.0578278, -0.00604255, -0.160591, 0.0175815, 0.0194902
-4.17295, -5.80693, -1.77983, 2.60004, 0.753086, 0.998155, 0.00751113, -0.0572228, -0.00595747, -0.11266, 0.0277781, 0.0180216
-3.92414, -5.7328, -1.68079, 2.37663, 0.731124, 0.982702, 0.00519407, -0.0564091, -0.00577573, -0.0700564, 0.0352573, 0.0165692
-3.69734, -5.66046, -1.58397, 2.16005, 0.716355, 0.953813, 0.00385791, -0.0554052, -0.00551713, -0.0344692, 0.0438423, 0.015165
-3.49182, -5.5894, -1.49074, 1.95112, 0.705137, 0.910934, 0.00333161, -0.0541509, -0.00520126, -0.00560836, 0.0559503, 0.0138323
-3.30679, -5.51941, -1.40241, 1.75041, 0.694586, 0.855938, 0.00345681, -0.0525434, -0.004845, 0.0172333, 0.0725789, 0.0125856
-3.14141, -5.45054, -1.32, 1.55851, 0.682483, 0.792541, 0.00408439, -0.0504721, -0.00446301, 0.0341076, 0.0933507, 0.0114338
-2.99475, -5.38302, -1.24411, 1.37624, 0.667204, 0.725532, 0.00505805, -0.047852, -0.00406945, 0.0444267, 0.116655, 0.0103803
-2.86579, -5.31724, -1.17491, 1.20489, 0.647729, 0.658868, 0.00621106, -0.0446516, -0.00367821, 0.0479955, 0.139818, 0.00942377
-2.75335, -5.25363, -1.11225, 1.04617, 0.623657, 0.594688, 0.00738351, -0.0409172, -0.00330157, 0.0455996, 0.159349, 0.00855946
-2.65608, -5.19266, -1.05583, 0.901741, 0.595145, 0.534039, 0.00844254, -0.0367801, -0.00294895, 0.0386552, 0.171977, 0.00778152
-2.5725, -5.13473, -1.00526, 0.772699, 0.562776, 0.477787, 0.0092932, -0.03243, -0.00262663, 0.0287809, 0.176325, 0.00708382
-2.50102, -5.0802, -0.960061, 0.659487, 0.527418, 0.426485, 0.00988032, -0.0280702, -0.00233783, 0.0175217, 0.172685, 0.00645928
-2.44008, -5.02931, -0.919733, 0.561886, 0.490099, 0.380335, 0.0101847, -0.0238841, -0.00208318, 0.00618532, 0.162378, 0.00590025
-2.38816, -4.98221, -0.883765, 0.479089, 0.451881, 0.339233, 0.0102164, -0.0200157, -0.00186133, -0.00423218, 0.147217, 0.00539929
-2.34382, -4.93894, -0.851669, 0.409841, 0.413766, 0.30285, 0.0100063, -0.0165624, -0.00166957, -0.0130742, 0.129118, 0.00494942
-2.30579, -4.89943, -0.822996, 0.352588, 0.376628, 0.270734, 0.00959805, -0.0135759, -0.00150444, -0.0199905, 0.10985, 0.00454401
-2.27296, -4.86356, -0.797345, 0.305629, 0.341168, 0.242385, 0.00904099, -0.011067, -0.00136221, -0.0248909, 0.0908712, 0.00417758
-2.24438, -4.83112, -0.774363, 0.267255, 0.3079, 0.217322, 0.00838425, -0.0090152, -0.00123923, -0.0278858, 0.0732616, 0.00384515
-2.21928, -4.80189, -0.753744, 0.235851, 0.277153, 0.195111, 0.00767264, -0.00737757, -0.00113215, -0.0292153, 0.0577246, 0.00354237
-2.19703, -4.77561, -0.735221, 0.209975, 0.249094, 0.175379, 0.00694405, -0.00609793, -0.00103809, -0.029191, 0.0446143, 0.00326568
-2.17714, -4.75199, -0.718563, 0.188396, 0.223754, 0.157814, 0.00622828, -0.00511466, -0.000954633, -0.0281507, 0.0340127, 0.00301231
-2.15924, -4.73077, -0.703565, 0.17011, 0.201061, 0.142155, 0.00554681, -0.00436667, -0.000879852, -0.0264174, 0.0257928, 0.00277967
-2.14304, -4.71169, -0.690049, 0.154331, 0.18087, 0.128181, 0.00491353, -0.00379778, -0.000812237, -0.0242759, 0.0196871, 0.00256542
-2.12831, -4.69452, -0.677855, 0.140472, 0.162991, 0.115709, 0.00433589, -0.00335939, -0.000750636, -0.0219526, 0.0153564, 0.00236802
-2.11489, -4.67902, -0.666841, 0.128113, 0.147212, 0.104578, 0.00381634, -0.00301174, -0.000694183, -0.019622, 0.0124314, 0.00218586
-2.10265, -4.66501, -0.65688, 0.116968, 0.133318, 0.0946503, 0.00335363, -0.00272423, -0.000642229, -0.0174007, 0.01055, 0.00201766
-2.09147, -4.6523, -0.647858, 0.106853, 0.121101, 0.0858026, 0.00294442, -0.00247478, -0.000594288, -0.0153395, 0.0093894, 0.00186222
-2.08125, -4.64074, -0.639671, 0.097653, 0.110366, 0.0779264, 0.00258443, -0.00224888, -0.000549981, -0.0134632, 0.00866913, 0.00171857
-2.07191, -4.63019, -0.632229, 0.0892951, 0.100933, 0.0709233, 0.00226939, -0.00203843, -0.000509009, -0.0117436, 0.00815602, 0.00158562
-2.06336, -4.62052, -0.625448, 0.0817285, 0.0926373, 0.0647034, 0.00199595, -0.00184046, -0.000471124, -0.0101354, 0.00767316, 0.00146259
-2.05554, -4.61163, -0.619254, 0.0749053, 0.0853242, 0.0591821, 0.00176206, -0.00165582, -0.000436109, -0.00857881, 0.00709078, 0.00134864
-2.04836, -4.60343, -0.613581, 0.0687683, 0.0788425, 0.0542786, 0.00156723, -0.00148817, -0.000403765, -0.0070112, 0.00631725, 0.00124327
-2.04176, -4.59584, -0.608371, 0.0632422, 0.0730399, 0.0499122, 0.00141239, -0.00134285, -0.000373909, -0.00537816, 0.00530536, 0.00114571
-2.03569, -4.5888, -0.603576, 0.0582286, 0.0677578, 0.0459997, 0.00129963, -0.00122598, -0.000346369, -0.0036434, 0.00404423, 0.00105537
-2.03011, -4.58227, -0.599153, 0.0536053, 0.0628275, 0.0424518, 0.00123161, -0.00114345, -0.000320985, -0.00179785, 0.00255922, 0.000971552
-2.02496, -4.57623, -0.595072, 0.0492286, 0.0580701, 0.0391703, 0.00121069, -0.00110012, -0.000297608, 0.000126746, 0.000911092, 0.00089388
-2.02026, -4.57066, -0.591311, 0.0449393, 0.0532994, 0.0360447, 0.00123782, -0.0010988, -0.000276098, 0.00204692, -0.0008004, 0.000821888
-2.01598, -4.56558, -0.587862, 0.0405726, 0.0483308, 0.0329499, 0.0013112, -0.00113927, -0.000256326, 0.00382841, -0.00243016, 0.000755066
-2.01215, -4.56101, -0.584727, 0.0359726, 0.042994, 0.0297456, 0.00142499, -0.00121728, -0.000238173, 0.00528164, -0.00380225, 0.000692761
-2.0088, -4.55699, -0.581925, 0.0310093, 0.0371516, 0.0262792, 0.00156818, -0.00132372, -0.000221539, 0.00618071, -0.00470355, 0.00063432
-2.00596, -4.55359, -0.579492, 0.0255993, 0.0307213, 0.0223917, 0.00172379, -0.00144409, -0.000206353, 0.00627525, -0.00491642, 0.000577835
-2.00369, -4.55087, -0.577476, 0.0197262, 0.0236993, 0.0179336, 0.00186868, -0.00155862, -0.000192613, 0.00532306, -0.00423773, 0.000519441
-2.00203, -4.54887, -0.575939, 0.0134604, 0.016183, 0.0127892, 0.00197449, -0.0016431, -0.000180534, 0.00314723, -0.00251332, 0.000445681
-2.00101, -4.54764, -0.574954, 0.00697079, 0.00838539, 0.00691812, 0.00201061, -0.00167139, -0.000171, -0.000254093, 0.000254063, 0.000316506
-2.00064, -4.54719, -0.574587, 0.000461271, 0.000558481, 0.000421627, 0.00200722, -0.00166806, -0.000166991, -1.64537e-05, 1.36987e-05, 4.04756e-06
---
-14, -10, -8, 1.12896e-30, 9.03141e-30, 3.05506e-36, 0, 0, 0, 0, 0, 0
-13.9995, -9.99946, -7.99284, 0.0216497, 0.0216975, 0.142586, -0.0144822, 0.0144543, 0.000108325, -1.1585, 1.15602, 0.0086627
-13.9916, -9.99159, -7.96659, 0.154011, 0.154739, 0.378424, -0.0379106, 0.0376628, 0.000368336, -0.713317, 0.697679, 0.0114215
-13.9654, -9.96521, -7.91584, 0.380332, 0.383916, 0.632538, -0.0514139, 0.0506906, 0.000699631, -0.363813, 0.339276, 0.0123413
-13.9142, -9.91333, -7.84104, 0.648975, 0.658627, 0.861375, -0.0575449, 0.0562122, 0.00107347, -0.126003, 0.0977466, 0.0127617
-13.8354, -9.83318, -7.74484, 0.926378, 0.945501, 1.06243, -0.0588356, 0.0569002, 0.00147028, 0.0203017, -0.04615, 0.0131176
-13.7293, -9.72449, -7.62941, 1.19554, 1.22698, 1.24671, -0.0572643, 0.0548957, 0.00186872, 0.100783, -0.116983, 0.0135452
-13.5969, -9.58828, -7.49584, 1.4497, 1.495, 1.42575, -0.0541959, 0.0517526, 0.00224537, 0.139125, -0.137183, 0.014077
-13.4399, -9.42607, -7.34425, 1.68779, 1.74621, 1.60729, -0.0504476, 0.0485072, 0.002577, 0.155148, -0.125406, 0.014704
-13.2598, -9.23965, -7.17418, 1.91179, 1.9792, 1.79513, -0.0463881, 0.0457722, 0.00284303, 0.164527, -0.0966263, 0.0153999
-13.0579, -9.03087, -6.98496, 2.12521, 2.19282, 1.99021, -0.0420431, 0.043825, 0.00302702, 0.178701, -0.0625968, 0.0161308
-12.835, -8.80179, -6.77589, 2.33193, 2.38509, 2.19189, -0.0372054, 0.0426844, 0.00311745, 0.204673, -0.0322977, 0.0168631
-12.5916, -8.55468, -6.54639, 2.53534, 2.55258, 2.3987, -0.0315499, 0.0421737, 0.00310803, 0.244722, -0.0124017, 0.017566
-12.3279, -8.29226, -6.29605, 2.73751, 2.69022, 2.60875, -0.0247563, 0.041973, 0.00299852, 0.29612, -0.00768206, 0.018213
-12.0441, -8.01784, -6.02465, 2.93867, 2.79172, 2.81983, -0.0166385, 0.0416626, 0.00279673, 0.350858, -0.0212759, 0.0187808
-11.7403, -7.73534, -5.7322, 3.13686, 2.85072, 3.02978, -0.00727317, 0.0407624, 0.00252147, 0.395928, -0.0547681, 0.0192489
-11.417, -7.44929, -5.41887, 3.32789, 2.86225, 3.23707, 0.00292618, 0.0387723, 0.002202, 0.417434, -0.108058, 0.0196102
-11.0752, -7.16455, -5.08499, 3.50535, 2.82415, 3.44075, 0.0133147, 0.035219, 0.00186404, 0.410838, -0.179061, 0.0198812
-10.7167, -6.88607, -4.73107, 3.66055, 2.73766, 3.63769, 0.0232271, 0.0297175, 0.00151159, 0.379189, -0.262902, 0.0201003
